"s","p","t","v","time","diff"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538691","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538691","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538691","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538691","0.00476","1761473544334","1"
"BINANCE:BTCUSDT","112342.0","1761473537931","6e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538691","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538691","0.00089","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538691","0.00093","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538691","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538691","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538691","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538691","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","7e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538691","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538691","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538691","0.36447","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538691","0.02477","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538691","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538691","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538691","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538691","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538691","5e-5","1761473544334","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538701","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538701","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538701","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538702","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538701","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538701","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538702","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538702","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538701","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","0.00058","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538702","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538699","0.0002","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","0.00044","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538699","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538702","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538701","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538701","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538695","0.00781","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538699","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538699","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538699","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538702","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538702","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538702","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","0.00624","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538701","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538701","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538701","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538701","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538702","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538702","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538701","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538702","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538701","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","0.0003","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538702","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538702","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538699","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538702","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538702","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538699","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538702","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538702","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538699","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538699","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538702","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.01","1761473538695","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538699","0.00012","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538701","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538702","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538701","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538702","5e-5","1761473544394","1"
"BINANCE:BTCUSDT","112342.02","1761473538697","0.00065","1761473544394","1"
"BINANCE:BTCUSDT","112342.03","1761473538702","5e-5","1761473544414","1"
"BINANCE:BTCUSDT","112342.02","1761473538759","5e-5","1761473544414","1"
"BINANCE:BTCUSDT","112342.04","1761473538702","5e-5","1761473544414","1"
"BINANCE:BTCUSDT","112342.02","1761473538759","5e-5","1761473544414","1"
"BINANCE:BTCUSDT","112342.04","1761473538702","5e-5","1761473544414","1"
"BINANCE:BTCUSDT","112342.02","1761473538759","2e-5","1761473544414","1"
"BINANCE:BTCUSDT","112342.03","1761473538702","5e-5","1761473544414","1"
"BINANCE:BTCUSDT","112342.04","1761473538702","3e-5","1761473544414","1"
"BINANCE:BTCUSDT","112342.03","1761473538702","5e-5","1761473544414","1"
"BINANCE:BTCUSDT","112342.04","1761473538702","5e-5","1761473544414","1"
"BINANCE:BTCUSDT","112342.04","1761473538702","5e-5","1761473544414","1"
"BINANCE:BTCUSDT","112342.03","1761473538702","5e-5","1761473544414","1"
"BINANCE:BTCUSDT","112342.03","1761473538702","5e-5","1761473544414","1"
"BINANCE:BTCUSDT","112342.04","1761473538702","5e-5","1761473544414","1"
"BINANCE:BTCUSDT","112342.03","1761473538702","5e-5","1761473544414","1"
"BINANCE:BTCUSDT","112342.02","1761473538759","5e-5","1761473544414","1"
"BINANCE:BTCUSDT","112342.01","1761473538961","0.00398","1761473545314","1"
"BINANCE:BTCUSDT","112342.01","1761473539319","0.00215","1761473545314","1"
"BINANCE:BTCUSDT","112342.01","1761473539106","0.00164","1761473545314","1"
"BINANCE:BTCUSDT","112342.02","1761473540050","5e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540050","5e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540161","5e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.01","1761473540328","0.00083","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540161","5e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540523","0.00023","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540457","6e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540161","5e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540161","5e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540161","5e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540050","5e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540050","5e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540161","0.00012","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540050","5e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.01","1761473540782","0.00197","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540050","5e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540161","5e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540161","5e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540516","0.00011","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540413","9e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540161","5e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540050","5e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540050","5e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540593","9e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540050","5e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540161","5e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473540161","5e-5","1761473546316","1"
"BINANCE:BTCUSDT","112342.02","1761473541750","0.01028","1761473547374","1"
"BINANCE:BTCUSDT","112342.02","1761473541605","0.00017","1761473547374","1"
"BINANCE:BTCUSDT","112342.02","1761473540834","0.00185","1761473547374","1"
"BINANCE:BTCUSDT","112342.01","1761473541546","0.00178","1761473547374","1"
"BINANCE:BTCUSDT","112342.02","1761473541289","0.00061","1761473547374","1"
"BINANCE:BTCUSDT","112342.01","1761473541186","0.00037","1761473547374","1"
"BINANCE:BTCUSDT","112342.02","1761473541547","0.00015","1761473547374","1"
"BINANCE:BTCUSDT","112342.02","1761473541089","7e-5","1761473547374","1"
"BINANCE:BTCUSDT","112342.01","1761473541650","0.00512","1761473547374","1"
"BINANCE:BTCUSDT","112342.01","1761473541761","0.00015","1761473547374","1"
"BINANCE:BTCUSDT","112342.02","1761473541400","0.00011","1761473547374","1"
"BINANCE:BTCUSDT","112342.02","1761473542434","8e-5","1761473548396","1"
"BINANCE:BTCUSDT","112342.02","1761473542422","0.00011","1761473548396","1"
"BINANCE:BTCUSDT","112342.01","1761473543499","0.00086","1761473549414","1"
"BINANCE:BTCUSDT","112342.01","1761473543036","0.00088","1761473549414","1"
"BINANCE:BTCUSDT","112342.02","1761473542859","6e-5","1761473549414","1"
"BINANCE:BTCUSDT","112342.02","1761473544573","0.00044","1761473550314","1"
"BINANCE:BTCUSDT","112342.02","1761473544573","5e-5","1761473550314","1"
"BINANCE:BTCUSDT","112342.02","1761473544573","0.0007","1761473550314","1"
"BINANCE:BTCUSDT","112342.02","1761473544573","0.00108","1761473550314","1"
"BINANCE:BTCUSDT","112342.02","1761473544573","5e-5","1761473550314","1"
"BINANCE:BTCUSDT","112342.02","1761473544573","5e-5","1761473550314","1"
"BINANCE:BTCUSDT","112342.02","1761473544573","5e-5","1761473550314","1"
"BINANCE:BTCUSDT","112342.02","1761473544573","5e-5","1761473550314","1"
"BINANCE:BTCUSDT","112342.02","1761473544573","5e-5","1761473550314","1"
"BINANCE:BTCUSDT","112342.02","1761473544573","5e-5","1761473550314","1"
"BINANCE:BTCUSDT","112342.02","1761473544573","0.00585","1761473550314","1"
"BINANCE:BTCUSDT","112342.02","1761473544573","5e-5","1761473550314","1"
"BINANCE:BTCUSDT","112342.02","1761473544573","5e-5","1761473550314","1"
"BINANCE:BTCUSDT","112342.02","1761473544573","0.00039","1761473550314","1"
"BINANCE:BTCUSDT","112342.01","1761473545556","0.00108","1761473551374","1"
"BINANCE:BTCUSDT","112342.02","1761473545591","3e-5","1761473551374","1"
"BINANCE:BTCUSDT","112342.02","1761473544878","0.00447","1761473551374","1"
"BINANCE:BTCUSDT","112342.02","1761473545591","5e-5","1761473551374","1"
"BINANCE:BTCUSDT","112342.02","1761473545591","5e-5","1761473551374","1"
"BINANCE:BTCUSDT","112342.02","1761473546182","0.00114","1761473552316","1"
"BINANCE:BTCUSDT","112342.02","1761473546182","0.05326","1761473552316","1"
"BINANCE:BTCUSDT","112342.02","1761473546182","5e-5","1761473552316","1"
"BINANCE:BTCUSDT","112342.02","1761473546182","5e-5","1761473552316","1"
"BINANCE:BTCUSDT","112342.02","1761473546182","5e-5","1761473552316","1"
"BINANCE:BTCUSDT","112342.02","1761473546182","5e-5","1761473552316","1"
"BINANCE:BTCUSDT","112342.01","1761473546022","0.00114","1761473552316","1"
"BINANCE:BTCUSDT","112342.01","1761473545916","0.00012","1761473552316","1"
"BINANCE:BTCUSDT","112342.02","1761473546182","5e-5","1761473552316","1"
"BINANCE:BTCUSDT","112342.02","1761473546182","0.01192","1761473552316","1"
"BINANCE:BTCUSDT","112342.02","1761473546182","2e-5","1761473552316","1"
"BINANCE:BTCUSDT","112342.02","1761473546182","5e-5","1761473552316","1"
"BINANCE:BTCUSDT","112342.02","1761473546182","5e-5","1761473552316","1"
"BINANCE:BTCUSDT","112342.02","1761473547636","0.04579","1761473553334","1"
"BINANCE:BTCUSDT","112342.02","1761473547345","5e-5","1761473553334","1"
"BINANCE:BTCUSDT","112342.01","1761473547305","0.0005","1761473553334","1"
"BINANCE:BTCUSDT","112342.01","1761473548141","0.0005","1761473554314","1"
"BINANCE:BTCUSDT","112342.02","1761473549709","0.009","1761473555334","1"
"BINANCE:BTCUSDT","112342.01","1761473550480","0.00053","1761473556336","1"
"BINANCE:BTCUSDT","112342.02","1761473550857","0.06669","1761473556336","1"
"BINANCE:BTCUSDT","112342.02","1761473549997","0.00962","1761473556336","1"
"BINANCE:BTCUSDT","112342.01","1761473552564","0.00017","1761473558334","1"
"BINANCE:BTCUSDT","112342.02","1761473553597","0.00405","1761473559334","1"
"BINANCE:BTCUSDT","112342.02","1761473553269","0.00316","1761473559334","1"
"BINANCE:BTCUSDT","112342.01","1761473553413","0.00025","1761473559334","1"
"BINANCE:BTCUSDT","112342.01","1761473552942","0.00012","1761473559334","1"
"BINANCE:BTCUSDT","112342.01","1761473553510","0.0005","1761473559334","1"
"BINANCE:BTCUSDT","112342.02","1761473553789","0.00012","1761473559334","1"
"BINANCE:BTCUSDT","112342.02","1761473553448","0.00019","1761473559334","1"
"BINANCE:BTCUSDT","112342.01","1761473554629","0.0001","1761473560374","1"
"BINANCE:BTCUSDT","112342.02","1761473555118","0.0009","1761473561336","1"
"BINANCE:BTCUSDT","112342.01","1761473556374","0.0027","1761473562336","1"
"BINANCE:BTCUSDT","112342.01","1761473556670","0.00734","1761473562336","1"
"BINANCE:BTCUSDT","112342.02","1761473558623","0.02305","1761473564374","1"
"BINANCE:BTCUSDT","112342.01","1761473558124","0.00028","1761473564374","1"
"BINANCE:BTCUSDT","112342.02","1761473558613","0.42573","1761473564374","1"
"BINANCE:BTCUSDT","112342.02","1761473558623","0.00044","1761473564374","1"
"BINANCE:BTCUSDT","112342.02","1761473558711","0.00044","1761473564374","1"
"BINANCE:BTCUSDT","112342.02","1761473559660","5e-5","1761473565334","1"
"BINANCE:BTCUSDT","112342.02","1761473559660","5e-5","1761473565334","1"
"BINANCE:BTCUSDT","112342.02","1761473559660","0.00104","1761473565334","1"
"BINANCE:BTCUSDT","112342.02","1761473559660","5e-5","1761473565334","1"
"BINANCE:BTCUSDT","112342.02","1761473559660","5e-5","1761473565334","1"
"BINANCE:BTCUSDT","112342.02","1761473559660","5e-5","1761473565334","1"
"BINANCE:BTCUSDT","112342.02","1761473559660","5e-5","1761473565334","1"
"BINANCE:BTCUSDT","112342.02","1761473559660","0.00051","1761473565334","1"
"BINANCE:BTCUSDT","112342.02","1761473559660","5e-5","1761473565334","1"
"BINANCE:BTCUSDT","112342.02","1761473559660","5e-5","1761473565334","1"
"BINANCE:BTCUSDT","112342.02","1761473559660","0.0007","1761473565334","1"
"BINANCE:BTCUSDT","112342.02","1761473559660","5e-5","1761473565334","1"
"BINANCE:BTCUSDT","112342.02","1761473559660","5e-5","1761473565334","1"
"BINANCE:BTCUSDT","112342.02","1761473559660","5e-5","1761473565334","1"
"BINANCE:BTCUSDT","112342.02","1761473559660","5e-5","1761473565334","1"
"BINANCE:BTCUSDT","112342.02","1761473559660","5e-5","1761473565334","1"
