"symbol","windowStart","windowEnd","preds_json","time","diff"
"TSLA","2021-11-05T04:03:00.000000000+0000","2021-11-05T06:03:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T04:08:00.000000000+0000","2021-11-05T06:08:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:55:00.000000000+0000","2021-11-05T04:55:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:01:00.000000000+0000","2021-11-05T05:01:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:24:00.000000000+0000","2021-11-05T05:24:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:57:00.000000000+0000","2021-11-05T04:57:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:36:00.000000000+0000","2021-11-05T05:36:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:03:00.000000000+0000","2021-11-05T05:03:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:28:00.000000000+0000","2021-11-05T04:28:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:18:00.000000000+0000","2021-11-05T04:18:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:50:00.000000000+0000","2021-11-05T05:50:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T03:31:00.000000000+0000","2021-11-05T05:31:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
"TSLA","2021-11-05T02:24:00.000000000+0000","2021-11-05T04:24:00.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938239080","1"
