"symbol","windowStart","windowEnd","preds_json","time","diff"
"BINANCE:BTCUSDT","2025-12-07T06:12:30.000000000+0000","2025-12-07T06:13:30.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087977430","1"
"BINANCE:BTCUSDT","2025-12-07T06:12:00.000000000+0000","2025-12-07T06:13:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89423.03125, 89211.109375, 88979.7421875, 88725.53125, 88451.96875, 88124.765625, 87809.921875, 87455.9921875, 87112.7890625, 86761.9921875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087977430","1"
"BINANCE:BTCUSDT","2025-12-07T06:11:50.000000000+0000","2025-12-07T06:12:50.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89330.125, 89027.7890625, 88699.7265625, 88359.5625, 87967.5, 87534.6796875, 87091.03125, 86628.390625, 86165.9140625, 85706.46875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087977430","1"
"BINANCE:BTCUSDT","2025-12-07T06:12:40.000000000+0000","2025-12-07T06:13:40.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087977430","1"
"BINANCE:BTCUSDT","2025-12-07T06:12:10.000000000+0000","2025-12-07T06:13:10.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087999704","-1"
"BINANCE:BTCUSDT","2025-12-07T06:12:00.000000000+0000","2025-12-07T06:13:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89423.03125, 89211.109375, 88979.7421875, 88725.53125, 88451.96875, 88124.765625, 87809.921875, 87455.9921875, 87112.7890625, 86761.9921875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087999704","-1"
"BINANCE:BTCUSDT","2025-12-07T06:12:50.000000000+0000","2025-12-07T06:13:50.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087999704","1"
"BINANCE:BTCUSDT","2025-12-07T06:12:00.000000000+0000","2025-12-07T06:13:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [89391.90625, 89164.4140625, 88909.328125, 88659.8125, 88365.203125, 88042.4453125, 87711.921875, 87368.96875, 87020.546875, 86666.734375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087999704","1"
"BINANCE:BTCUSDT","2025-12-07T06:12:10.000000000+0000","2025-12-07T06:13:10.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [88190.5234375, 86683.1796875, 85138.90625, 83525.21875, 81746.75, 79851.1875, 77765.8359375, 75636.703125, 73497.7109375, 71516.1171875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765087999704","1"
"BINANCE:BTCUSDT","2025-12-07T06:12:20.000000000+0000","2025-12-07T06:13:20.000000000+0000","{""ok"": false, ""msg"": ""too_short"", ""preds"": [], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1765088051416","-1"
