"timestamp","symbol","final_combined_signal","sarimax_signal","sentiment_score","sentiment_score_raw","last_seen_headline","time_since_last_news_s","decay_factor","message","current_price","forecast_price","diff","time","time","diff"
"2021-11-05T06:35:00.000000000+0000","TSLA","0.1345193961504979","0.19217056592928275","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.0333","411.8335510022582","1.0","1764938287108.0","1764938287672","1"
"2021-11-05T06:30:00.000000000+0000","TSLA","0.05926674845038857","0.0846667835005551","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.2167","412.1370109647208","1.0","1764938287108.0","1764938287672","1"
"2021-11-05T06:35:00.000000000+0000","TSLA","0.20182253598590713","0.2883179085512959","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.0333","411.7842609079083","1.0","1764938287108.0","1764938287672","1"
"2021-11-05T06:35:00.000000000+0000","TSLA","0.17352373159068565","0.24789104512955093","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.0333","411.77335213604226","1.0","1764938287108.0","1764938287672","1"
"2021-11-05T06:30:00.000000000+0000","TSLA","0.15027934823127445","0.21468478318753495","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.2167","412.2019758812159","1.0","1764938287108.0","1764938287672","1"
"2021-11-05T06:35:00.000000000+0000","TSLA","0.1345193961504979","0.19217056592928275","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.0333","411.8335510022582","1.0","1764938287108.0","1764938287672","1"
"2021-11-05T06:30:00.000000000+0000","TSLA","0.1756272869333297","0.250896124190471","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","412.2167","414.5422565887133","1.0","1764938287108.0","1764938287672","1"
"2021-11-05T06:39:00.000000000+0000","TSLA","0.1285400268574684","0.18362860979638343","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","411.4","408.2132144982607","1.0","1764938288608.0","1764938289172","1"
"2021-11-05T06:41:00.000000000+0000","TSLA","0.24643954802084153","0.35205649717263077","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","411.0","410.5951645155763","1.0","1764938290108.0","1764938290674","1"
"2021-11-05T06:41:00.000000000+0000","TSLA","0.24643954802084153","0.35205649717263077","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","411.0","410.5951645155763","1.0","1764938290108.0","1764938290674","1"
"2021-11-05T06:40:00.000000000+0000","TSLA","0.05801728803338529","0.08288184004769328","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","411.3333","390.58229331926447","1.0","1764938290108.0","1764938290674","1"
"2021-11-05T06:43:00.000000000+0000","TSLA","0.2089275510643834","0.2984679300919763","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","411.0133","411.0057503391887","1.0","1764938291608.0","1764938292172","1"
"2021-11-05T06:45:00.000000000+0000","TSLA","0.26623708032759635","0.3803386861822805","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","410.0","409.8723877776404","1.0","1764938293108.0","1764938293672","1"
"2021-11-05T06:45:00.000000000+0000","TSLA","0.25850358462484435","0.3692908351783491","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","410.0","409.86477668480734","1.0","1764938293108.0","1764938293672","1"
"2021-11-05T06:45:00.000000000+0000","TSLA","0.21471875112881875","0.3067410730411697","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","410.0","409.8396588729798","1.0","1764938293108.0","1764938293672","1"
"2021-11-05T06:45:00.000000000+0000","TSLA","0.2543241685962619","0.3633202408518027","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","410.0","409.87312523268986","1.0","1764938293108.0","1764938293672","1"
"2021-11-05T06:45:00.000000000+0000","TSLA","0.23405263146685665","0.3343609020955095","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","410.0","414.4406691583306","1.0","1764938293108.0","1764938293672","1"
"2021-11-05T06:45:00.000000000+0000","TSLA","0.25850358462484435","0.3692908351783491","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","410.0","409.86477668480734","1.0","1764938293108.0","1764938293672","1"
"2021-11-05T06:45:00.000000000+0000","TSLA","0.25850358462484435","0.3692908351783491","0.0","0.0","No news on record","24000277777.0","0.0","Signal generated successfully","410.0","409.86477668480734","1.0","1764938293108.0","1764938293672","1"
