"symbol","windowStart","windowEnd","preds_json","time","diff","crns_pred","time","diff"
"TSLA","2021-11-05T05:15:00.000000000+0000","2021-11-05T07:15:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [407.9109191894531, 403.4168395996094, 398.8578186035156, 394.3679504394531, 389.8835144042969, 385.3832702636719, 380.89959716796875, 376.47442626953125, 372.0501708984375, 367.6434326171875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","407.9109191894531","1764938343164","1"
"TSLA","2021-11-05T05:58:00.000000000+0000","2021-11-05T07:58:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.77093505859375, 401.3462219238281, 396.8998718261719, 392.5677795410156, 388.2042541503906, 383.7596435546875, 379.34930419921875, 374.9537353515625, 370.47760009765625, 366.11566162109375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","405.77093505859375","1764938343164","1"
"TSLA","2021-11-05T06:41:00.000000000+0000","2021-11-05T08:41:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [407.72479248046875, 405.4388732910156, 403.2051086425781, 400.9580993652344, 398.6619873046875, 396.3134460449219, 393.976806640625, 391.6529235839844, 389.2591857910156, 386.85675048828125], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","407.72479248046875","1764938343164","1"
"TSLA","2021-11-05T04:51:00.000000000+0000","2021-11-05T06:51:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [402.78118896484375, 394.9335021972656, 387.1441345214844, 379.6173095703125, 372.04608154296875, 364.5431213378906, 357.1770324707031, 349.83612060546875, 342.4200439453125, 335.27142333984375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","402.78118896484375","1764938343164","1"
"TSLA","2021-11-05T06:28:00.000000000+0000","2021-11-05T08:28:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.5032653808594, 400.8275451660156, 396.1690979003906, 391.60491943359375, 387.0717468261719, 382.4360046386719, 377.81683349609375, 373.2942810058594, 368.7206726074219, 364.2100524902344], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","405.5032653808594","1764938343164","1"
"TSLA","2021-11-05T04:46:00.000000000+0000","2021-11-05T06:46:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [406.2223815917969, 400.61083984375, 394.98248291015625, 389.4652404785156, 383.977294921875, 378.4156188964844, 372.9100036621094, 367.5191650390625, 362.07708740234375, 356.79656982421875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","406.2223815917969","1764938343164","1"
"TSLA","2021-11-05T05:56:00.000000000+0000","2021-11-05T07:56:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [409.03399658203125, 405.6954650878906, 402.23785400390625, 398.69598388671875, 395.0775451660156, 391.1978454589844, 387.29791259765625, 383.3020935058594, 379.1898193359375, 375.1177062988281], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","-1.0","409.03399658203125","1764938343164","1"
"TSLA","2021-11-05T06:07:00.000000000+0000","2021-11-05T08:07:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [407.07305908203125, 402.0207824707031, 397.1903076171875, 392.41766357421875, 387.53753662109375, 382.73046875, 377.96044921875, 373.32452392578125, 368.504150390625, 363.7865295410156], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","407.07305908203125","1764938343164","1"
"TSLA","2021-11-05T04:47:00.000000000+0000","2021-11-05T06:47:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [403.3912658691406, 395.95587158203125, 389.0114440917969, 382.0370178222656, 375.0052185058594, 367.9403381347656, 360.9953308105469, 354.37396240234375, 347.4900817871094, 340.8089904785156], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","403.3912658691406","1764938343164","1"
"TSLA","2021-11-05T05:55:00.000000000+0000","2021-11-05T07:55:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [407.0039367675781, 402.6410217285156, 397.97442626953125, 393.51422119140625, 388.9322204589844, 384.3757629394531, 379.81903076171875, 375.3050231933594, 370.7340087890625, 366.2885437011719], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","407.0039367675781","1764938343164","1"
"TSLA","2021-11-05T05:50:00.000000000+0000","2021-11-05T07:50:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [408.2156066894531, 404.52276611328125, 400.83477783203125, 397.1804504394531, 393.5472412109375, 389.8303527832031, 386.1308288574219, 382.42724609375, 378.6587829589844, 375.0218200683594], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","408.2156066894531","1764938343164","1"
"TSLA","2021-11-05T04:57:00.000000000+0000","2021-11-05T06:57:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [404.49920654296875, 397.6092834472656, 390.1937255859375, 383.15460205078125, 375.80859375, 368.6336669921875, 361.47296142578125, 354.4888916015625, 347.3519287109375, 340.4765319824219], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","-1.0","404.49920654296875","1764938343164","1"
"TSLA","2021-11-05T07:06:00.000000000+0000","2021-11-05T09:06:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [402.4840087890625, 394.9014892578125, 386.863037109375, 379.1173095703125, 370.75787353515625, 362.5577392578125, 353.97271728515625, 345.31536865234375, 336.423828125, 328.0212707519531], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","402.4840087890625","1764938343164","1"
"TSLA","2021-11-05T05:37:00.000000000+0000","2021-11-05T07:37:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.65313720703125, 401.0820007324219, 396.474853515625, 391.9570617675781, 387.4711608886719, 382.97015380859375, 378.4681701660156, 374.0308837890625, 369.59765625, 365.1795654296875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","405.65313720703125","1764938343164","1"
"TSLA","2021-11-05T04:52:00.000000000+0000","2021-11-05T06:52:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [402.6553955078125, 396.3937683105469, 390.135498046875, 383.8811950683594, 377.69329833984375, 371.477783203125, 365.2546081542969, 359.0989074707031, 352.8951416015625, 346.87689208984375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","402.6553955078125","1764938343164","1"
"TSLA","2021-11-05T05:07:00.000000000+0000","2021-11-05T07:07:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [406.0589294433594, 399.8884582519531, 393.8460693359375, 387.88433837890625, 381.94683837890625, 375.89569091796875, 369.958740234375, 364.22882080078125, 358.3926086425781, 352.5960388183594], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","406.0589294433594","1764938343164","1"
"TSLA","2021-11-05T06:44:00.000000000+0000","2021-11-05T08:44:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [402.6081848144531, 395.8129577636719, 389.33935546875, 382.7632751464844, 376.3171691894531, 369.62213134765625, 363.05023193359375, 356.37249755859375, 349.85296630859375, 342.9142761230469], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","402.6081848144531","1764938343164","1"
"TSLA","2021-11-05T05:16:00.000000000+0000","2021-11-05T07:16:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [407.39288330078125, 402.816162109375, 398.17999267578125, 393.58062744140625, 389.0079040527344, 384.3182067871094, 379.59234619140625, 374.95745849609375, 370.2513427734375, 365.6773986816406], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","407.39288330078125","1764938343164","1"
"TSLA","2021-11-05T06:19:00.000000000+0000","2021-11-05T08:19:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.442138671875, 400.6555480957031, 395.7474670410156, 390.9028625488281, 386.0533142089844, 381.13092041015625, 376.1800842285156, 371.3010559082031, 366.3503723144531, 361.47210693359375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","405.442138671875","1764938343164","1"
"TSLA","2021-11-05T04:52:00.000000000+0000","2021-11-05T06:52:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [401.8841247558594, 394.4569091796875, 387.3861999511719, 380.1663513183594, 373.09552001953125, 365.79193115234375, 358.6274719238281, 351.3548889160156, 344.1738586425781, 337.22882080078125], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","-1.0","401.8841247558594","1764938343164","1"
"TSLA","2021-11-05T06:05:00.000000000+0000","2021-11-05T08:05:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.9416198730469, 401.2798156738281, 396.8177490234375, 392.2790222167969, 387.8314208984375, 383.1904296875, 378.6829528808594, 374.1708984375, 369.6625061035156, 365.17938232421875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","405.9416198730469","1764938343164","1"
"TSLA","2021-11-05T06:03:00.000000000+0000","2021-11-05T08:03:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.82086181640625, 401.48516845703125, 397.1965637207031, 392.8926696777344, 388.5386962890625, 384.056396484375, 379.65948486328125, 375.29290771484375, 370.7663879394531, 366.34967041015625], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","405.82086181640625","1764938343164","1"
"TSLA","2021-11-05T05:00:00.000000000+0000","2021-11-05T07:00:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [404.3554992675781, 395.90716552734375, 387.5380554199219, 379.54833984375, 371.409912109375, 363.29559326171875, 355.3526916503906, 347.5164489746094, 339.4753112792969, 331.7261657714844], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","-1.0","404.3554992675781","1764938343164","1"
"TSLA","2021-11-05T04:44:00.000000000+0000","2021-11-05T06:44:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [402.8926086425781, 396.6418151855469, 390.32470703125, 384.0859069824219, 377.81451416015625, 371.6445007324219, 365.4326171875, 359.4358825683594, 353.37164306640625, 347.4248352050781], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","402.8926086425781","1764938343164","1"
"TSLA","2021-11-05T06:46:00.000000000+0000","2021-11-05T08:46:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [408.07177734375, 406.1181945800781, 404.0764465332031, 401.9974060058594, 399.8341064453125, 397.49591064453125, 395.2401428222656, 393.0622253417969, 390.85736083984375, 388.6007995605469], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","408.07177734375","1764938343164","1"
"TSLA","2021-11-05T06:17:00.000000000+0000","2021-11-05T08:17:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.9431457519531, 401.2467041015625, 396.4149169921875, 391.6353454589844, 386.77581787109375, 381.89349365234375, 377.07427978515625, 372.346923828125, 367.5392761230469, 362.8970642089844], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","405.9431457519531","1764938343164","1"
"TSLA","2021-11-05T05:41:00.000000000+0000","2021-11-05T07:41:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [406.8762512207031, 403.0684509277344, 399.32122802734375, 395.5869140625, 391.8922119140625, 388.1069030761719, 384.41607666015625, 380.7007751464844, 376.9629821777344, 373.238037109375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","406.8762512207031","1764938343164","1"
"TSLA","2021-11-05T05:11:00.000000000+0000","2021-11-05T07:11:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.2573547363281, 400.3035888671875, 395.323486328125, 390.4077453613281, 385.5195007324219, 380.5577392578125, 375.6399841308594, 370.71527099609375, 365.7574157714844, 360.87451171875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","405.2573547363281","1764938343164","1"
"TSLA","2021-11-05T05:04:00.000000000+0000","2021-11-05T07:04:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [403.4306945800781, 396.15020751953125, 388.7764892578125, 381.6086120605469, 374.367919921875, 367.0123291015625, 359.75, 352.5205993652344, 345.1733093261719, 338.0649108886719], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","-1.0","403.4306945800781","1764938343164","1"
"TSLA","2021-11-05T06:22:00.000000000+0000","2021-11-05T08:22:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [406.16485595703125, 401.1029968261719, 395.8880615234375, 390.57733154296875, 385.3768615722656, 380.0389404296875, 374.6611328125, 369.3694763183594, 364.1650695800781, 358.8914794921875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","406.16485595703125","1764938343164","1"
"TSLA","2021-11-05T05:02:00.000000000+0000","2021-11-05T07:02:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.3710021972656, 398.76104736328125, 392.05352783203125, 385.4228210449219, 378.81842041015625, 372.21820068359375, 365.7773132324219, 359.4461669921875, 353.0119323730469, 346.8458251953125], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","405.3710021972656","1764938343164","1"
"TSLA","2021-11-05T05:33:00.000000000+0000","2021-11-05T07:33:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [404.3441467285156, 397.3105773925781, 390.94744873046875, 384.3398132324219, 377.8966979980469, 370.98992919921875, 364.3959045410156, 357.8541564941406, 351.37115478515625, 344.82305908203125], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","-1.0","404.3441467285156","1764938343164","1"
"TSLA","2021-11-05T04:58:00.000000000+0000","2021-11-05T06:58:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [402.0100402832031, 394.5927734375, 387.2391662597656, 380.0198974609375, 372.8340759277344, 365.6226501464844, 358.5347900390625, 351.4038391113281, 344.2331237792969, 337.3623046875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","-1.0","402.0100402832031","1764938343164","1"
"TSLA","2021-11-05T05:29:00.000000000+0000","2021-11-05T07:29:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [407.0973205566406, 401.8335266113281, 396.35955810546875, 390.80615234375, 385.39874267578125, 379.82208251953125, 374.17071533203125, 368.5399475097656, 363.0682373046875, 357.2185974121094], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","-1.0","407.0973205566406","1764938343164","1"
"TSLA","2021-11-05T05:25:00.000000000+0000","2021-11-05T07:25:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [406.9507751464844, 402.2597351074219, 397.63812255859375, 393.0581359863281, 388.4868469238281, 383.88446044921875, 379.3701171875, 374.8911437988281, 370.3979187011719, 366.0514221191406], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","406.9507751464844","1764938343164","1"
"TSLA","2021-11-05T06:01:00.000000000+0000","2021-11-05T08:01:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [404.7478942871094, 399.22430419921875, 393.7368469238281, 388.3823547363281, 383.0117492675781, 377.5854187011719, 372.2304992675781, 366.9878234863281, 361.6236877441406, 356.3033447265625], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","404.7478942871094","1764938343164","1"
"TSLA","2021-11-05T05:49:00.000000000+0000","2021-11-05T07:49:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.5318603515625, 400.8519592285156, 396.1122131347656, 391.4867248535156, 386.8822326660156, 382.2662658691406, 377.6414489746094, 373.066650390625, 368.4684753417969, 363.9104309082031], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","405.5318603515625","1764938343164","1"
"TSLA","2021-11-05T04:42:00.000000000+0000","2021-11-05T06:42:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [402.2196350097656, 395.22113037109375, 388.3938293457031, 381.71673583984375, 375.09051513671875, 368.402587890625, 361.8421936035156, 355.2991638183594, 348.6171569824219, 342.21142578125], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","-1.0","402.2196350097656","1764938343164","1"
"TSLA","2021-11-05T06:53:00.000000000+0000","2021-11-05T08:53:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [407.0169677734375, 404.0793151855469, 401.1054992675781, 398.1773376464844, 395.15179443359375, 392.0759582519531, 389.00958251953125, 385.885498046875, 382.6614685058594, 379.48883056640625], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","407.0169677734375","1764938343164","1"
"TSLA","2021-11-05T04:46:00.000000000+0000","2021-11-05T06:46:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.1758117675781, 398.5447082519531, 391.9325866699219, 385.4224548339844, 378.8877868652344, 372.2665100097656, 365.6444396972656, 359.1710205078125, 352.57220458984375, 346.204345703125], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","-1.0","405.1758117675781","1764938343164","1"
"TSLA","2021-11-05T05:00:00.000000000+0000","2021-11-05T07:00:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [406.4314880371094, 400.1812438964844, 393.98602294921875, 387.9128112792969, 381.8015441894531, 375.6867980957031, 369.7055358886719, 363.807373046875, 357.8828125, 352.12542724609375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","406.4314880371094","1764938343164","1"
"TSLA","2021-11-05T06:11:00.000000000+0000","2021-11-05T08:11:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [406.3056945800781, 401.9983825683594, 397.63812255859375, 393.34405517578125, 388.96099853515625, 384.4915771484375, 380.0894775390625, 375.7797546386719, 371.37432861328125, 367.0886535644531], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","406.3056945800781","1764938343164","1"
"TSLA","2021-11-05T05:01:00.000000000+0000","2021-11-05T07:01:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [402.69671630859375, 392.8257751464844, 383.2774353027344, 373.9761047363281, 364.68499755859375, 355.44146728515625, 346.2572021484375, 337.3010559082031, 328.1864929199219, 319.41552734375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","-1.0","402.69671630859375","1764938343164","1"
"TSLA","2021-11-05T05:19:00.000000000+0000","2021-11-05T07:19:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [404.3351135253906, 397.9846496582031, 391.468994140625, 384.94818115234375, 378.4952087402344, 372.0207214355469, 365.5027160644531, 358.9468994140625, 352.3841247558594, 345.8121643066406], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","-1.0","404.3351135253906","1764938343164","1"
"TSLA","2021-11-05T05:11:00.000000000+0000","2021-11-05T07:11:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [404.03271484375, 398.1279602050781, 392.1761779785156, 386.1449890136719, 380.18505859375, 374.09613037109375, 367.95965576171875, 361.9356994628906, 355.8564758300781, 349.93438720703125], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","-1.0","404.03271484375","1764938343164","1"
"TSLA","2021-11-05T06:10:00.000000000+0000","2021-11-05T08:10:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [406.404296875, 401.4122314453125, 396.40057373046875, 391.49029541015625, 386.5477294921875, 381.582763671875, 376.6991882324219, 371.8990783691406, 367.0671081542969, 362.3981628417969], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","406.404296875","1764938343164","1"
"TSLA","2021-11-05T06:26:00.000000000+0000","2021-11-05T08:26:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [404.7573547363281, 399.3686218261719, 393.85662841796875, 388.43719482421875, 382.9766845703125, 377.47454833984375, 371.9703369140625, 366.4976501464844, 360.8727722167969, 355.2930603027344], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","404.7573547363281","1764938343164","1"
"TSLA","2021-11-05T06:39:00.000000000+0000","2021-11-05T08:39:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [406.7908935546875, 403.2812805175781, 399.7584533691406, 396.25823974609375, 392.6681213378906, 389.0127258300781, 385.3583068847656, 381.66717529296875, 377.851806640625, 374.0449523925781], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","406.7908935546875","1764938343164","1"
"TSLA","2021-11-05T06:00:00.000000000+0000","2021-11-05T08:00:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [404.67205810546875, 399.4596252441406, 394.23223876953125, 389.06353759765625, 383.8736877441406, 378.6947326660156, 373.57989501953125, 368.4839172363281, 363.3041076660156, 358.2094421386719], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","404.67205810546875","1764938343164","1"
"TSLA","2021-11-05T04:57:00.000000000+0000","2021-11-05T06:57:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [404.59661865234375, 398.1831970214844, 391.17022705078125, 384.5467834472656, 377.583984375, 370.9018249511719, 364.17724609375, 357.6571350097656, 350.9415283203125, 344.45611572265625], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","404.59661865234375","1764938343164","1"
"TSLA","2021-11-05T07:05:00.000000000+0000","2021-11-05T09:05:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [401.6969299316406, 392.5276794433594, 383.3127136230469, 373.9580993652344, 364.2283020019531, 354.16351318359375, 343.9878234863281, 333.6240539550781, 323.08441162109375, 312.7618103027344], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","401.6969299316406","1764938343164","1"
"TSLA","2021-11-05T04:49:00.000000000+0000","2021-11-05T06:49:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.6989440917969, 399.8419494628906, 393.22271728515625, 387.09259033203125, 380.6612243652344, 374.47216796875, 368.18341064453125, 362.1964111328125, 356.0005798339844, 350.02618408203125], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","405.6989440917969","1764938343164","1"
"TSLA","2021-11-05T05:05:00.000000000+0000","2021-11-05T07:05:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [402.6078186035156, 394.6644592285156, 386.8536376953125, 379.1379089355469, 371.2585144042969, 363.4134521484375, 355.6195068359375, 347.94940185546875, 340.1959228515625, 332.61077880859375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","-1.0","402.6078186035156","1764938343164","1"
"TSLA","2021-11-05T05:54:00.000000000+0000","2021-11-05T07:54:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [407.2142028808594, 402.447509765625, 397.6686096191406, 392.95806884765625, 388.2940368652344, 383.5662841796875, 378.8758544921875, 374.249755859375, 369.56451416015625, 364.9776306152344], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","407.2142028808594","1764938343164","1"
"TSLA","2021-11-05T05:49:00.000000000+0000","2021-11-05T07:49:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [406.2417907714844, 400.29498291015625, 394.3164367675781, 388.4021911621094, 382.4951171875, 376.31610107421875, 370.1578063964844, 364.04339599609375, 357.8974914550781, 351.7181701660156], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","-1.0","406.2417907714844","1764938343164","1"
"TSLA","2021-11-05T06:00:00.000000000+0000","2021-11-05T08:00:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [407.4187316894531, 401.62420654296875, 395.6442565917969, 389.2567443847656, 382.567138671875, 375.53094482421875, 368.4013671875, 360.82958984375, 353.6012268066406, 346.1898193359375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","-1.0","407.4187316894531","1764938343164","1"
"TSLA","2021-11-05T06:50:00.000000000+0000","2021-11-05T08:50:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [407.50537109375, 404.8279724121094, 401.9107360839844, 398.8572082519531, 395.81689453125, 392.61737060546875, 389.36773681640625, 386.14337158203125, 382.8122253417969, 379.2496337890625], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938314858.0","1.0","407.50537109375","1764938343164","1"
"TSLA","2021-11-05T06:27:00.000000000+0000","2021-11-05T08:27:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [408.1782531738281, 403.7646179199219, 399.078125, 394.256103515625, 389.7366638183594, 385.2506408691406, 380.82733154296875, 376.4632263183594, 372.1779479980469, 367.87908935546875], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938343796.0","1.0","408.1782531738281","1764938371664","1"
"TSLA","2021-11-05T06:14:00.000000000+0000","2021-11-05T08:14:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [408.3746643066406, 404.4525451660156, 400.4149169921875, 396.3440246582031, 392.424560546875, 388.503173828125, 384.6182861328125, 380.656494140625, 376.63995361328125, 372.526611328125], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938343796.0","1.0","408.3746643066406","1764938371664","1"
"TSLA","2021-11-05T06:01:00.000000000+0000","2021-11-05T08:01:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [405.6391906738281, 400.79156494140625, 395.8625793457031, 390.9569396972656, 386.150146484375, 381.2951965332031, 376.4433288574219, 371.7159118652344, 366.9724426269531, 362.24078369140625], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938343796.0","1.0","405.6391906738281","1764938371664","1"
"TSLA","2021-11-05T06:37:00.000000000+0000","2021-11-05T08:37:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [406.8675537109375, 403.3306579589844, 399.79296875, 396.2858581542969, 392.6978759765625, 389.0494384765625, 385.3950500488281, 381.7187194824219, 377.8966979980469, 374.16497802734375], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938343796.0","-1.0","406.8675537109375","1764938371664","1"
"TSLA","2021-11-05T07:20:00.000000000+0000","2021-11-05T09:20:00.000000000+0000","{""ok"": true, ""horizon"": 10, ""preds"": [407.18719482421875, 405.59918212890625, 403.9910888671875, 402.3924865722656, 400.77093505859375, 399.0729675292969, 397.4229736328125, 395.75274658203125, 394.05535888671875, 392.3289489746094], ""ckpt"": ""/app/chronos-2-finetuned/finetuned-ckpt""}","1764938343796.0","1.0","407.18719482421875","1764938371664","1"
